nombre,sexo,fecha_nacimiento,fecha_medicion,edad_meses,peso_kg,talla_cm,fecha_nac_exacta,fuente_archivo
Spyin Feelin,H,2021-01-08,2021-02-15,1,107.0,116.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-03-15,2,138.0,121.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-04-15,3,178.0,126.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-05-15,4,209.0,130.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-06-15,5,231.0,134.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-07-15,6,257.0,137.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-08-15,7,279.0,139.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-09-15,8,308.0,142.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-10-15,9,325.0,143.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-11-15,10,345.0,146.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2021-12-15,11,361.0,146.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-01-15,12,364.0,148.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-02-15,13,374.0,150.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-03-15,14,380.0,150.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-04-15,15,392.0,151.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-05-15,16,409.0,154.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-06-15,17,431.0,154.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-07-15,18,453.0,156.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-08-15,19,473.0,158.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-09-15,20,489.0,159.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-10-15,21,473.0,159.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-11-15,22,474.0,159.0,True,PESOS POTROS 2021.xlsx
Spyin Feelin,H,2021-01-08,2022-12-15,23,481.0,159.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-01-05,0,54.0,,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-02-15,1,120.0,113.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-03-15,2,152.0,119.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-04-15,3,184.0,123.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-05-15,4,212.0,128.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-06-15,5,220.0,131.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-07-15,6,253.0,133.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-08-15,7,279.0,134.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-09-15,8,292.0,137.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-10-15,9,309.0,139.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-11-15,10,327.0,140.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2021-12-15,11,343.0,141.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-01-15,12,348.0,144.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-02-15,13,361.0,145.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-03-15,14,360.0,145.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-04-15,15,380.0,146.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-05-15,16,391.0,148.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-06-15,17,409.0,149.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-07-15,18,433.0,150.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-08-15,19,454.0,152.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-09-15,20,469.0,152.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-10-15,21,452.0,152.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-11-15,22,447.0,152.0,True,PESOS POTROS 2021.xlsx
Strawberry Day,H,2021-01-05,2022-12-15,23,460.0,153.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-01-29,0,55.0,,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-03-15,1,107.0,115.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-04-15,3,140.0,119.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-05-15,4,151.0,125.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-06-15,5,185.0,129.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-07-15,6,201.0,131.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-08-15,7,218.0,133.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-09-15,8,246.0,136.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-10-15,9,265.0,138.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-11-15,10,293.0,139.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2021-12-15,11,305.0,140.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-01-15,12,314.0,142.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-02-15,13,320.0,144.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-04-15,15,345.0,146.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-05-15,16,370.0,148.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-06-15,17,389.0,150.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-07-15,18,416.0,151.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-08-15,19,439.0,152.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-09-15,20,457.0,153.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-10-15,21,421.0,153.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-11-15,22,425.0,154.0,True,PESOS POTROS 2021.xlsx
Xanadu,H,2021-01-29,2022-12-15,23,437.0,154.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-02-14,0,54.0,,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-03-15,1,95.0,110.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-04-15,2,125.0,118.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-05-15,3,164.0,123.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-06-15,4,208.0,131.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-07-15,5,219.0,134.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-08-15,6,250.0,135.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-09-15,7,273.0,139.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-10-15,8,288.0,140.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-11-15,9,316.0,143.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2021-12-15,10,334.0,144.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-01-15,11,350.0,146.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-02-15,12,358.0,146.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-03-15,13,355.0,148.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-04-15,14,386.0,150.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-05-15,15,395.0,151.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-06-15,16,407.0,151.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-07-15,17,428.0,154.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-08-15,18,453.0,157.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-09-15,19,464.0,158.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-10-15,20,446.0,158.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-11-15,21,455.0,158.0,True,PESOS POTROS 2021.xlsx
Yugoslava,H,2021-02-14,2022-12-15,22,453.0,158.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2020-01-02,0,48.0,,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-02-15,13,121.0,117.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-03-15,14,152.0,122.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-04-15,15,182.0,126.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-05-15,16,208.0,129.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-06-15,17,224.0,132.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-07-15,18,261.0,136.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-08-15,19,284.0,138.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-09-15,20,311.0,140.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-10-15,21,324.0,142.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-11-15,22,348.0,144.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2021-12-15,23,363.0,144.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-01-15,24,363.0,145.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-02-15,25,380.0,147.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-03-15,26,386.0,148.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-04-15,27,412.0,150.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-05-15,28,413.0,151.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-06-15,29,436.0,152.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-07-15,30,444.0,154.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-08-15,31,459.0,155.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-09-15,32,467.0,155.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-10-15,33,461.0,155.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-11-15,34,475.0,155.0,True,PESOS POTROS 2021.xlsx
Estampida,M,2020-01-02,2022-12-15,35,479.0,155.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-05-04,0,62.0,,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-06-15,1,141.0,118.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-07-15,2,172.0,128.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-08-15,3,210.0,129.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-09-15,4,231.0,136.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-10-15,5,254.0,136.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-11-15,6,267.0,138.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2021-12-15,7,288.0,140.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-01-15,8,295.0,141.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-02-15,9,320.0,143.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-03-15,10,341.0,145.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-04-15,11,373.0,148.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-05-15,12,391.0,149.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-06-15,13,380.0,151.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-07-15,14,405.0,152.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-08-15,15,422.0,153.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-09-15,16,455.0,155.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-10-15,17,457.0,157.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-11-15,18,473.0,158.0,True,PESOS POTROS 2021.xlsx
Go Vivian Go,M,2021-05-04,2022-12-15,19,477.0,158.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-05-05,0,54.0,,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-06-15,1,109.0,113.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-07-15,2,148.0,120.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-08-15,3,200.0,121.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-09-15,4,228.0,130.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-10-15,5,252.0,130.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-11-15,6,278.0,133.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2021-12-15,7,288.0,135.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-01-15,8,300.0,137.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-02-15,9,321.0,140.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-03-15,10,334.0,141.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-04-15,11,366.0,144.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-05-15,12,387.0,145.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-06-15,13,394.0,149.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-07-15,14,425.0,149.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-08-15,15,445.0,151.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-09-15,16,471.0,152.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-10-15,17,460.0,153.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-11-15,18,485.0,153.0,True,PESOS POTROS 2021.xlsx
Indian Lullaby,M,2021-05-05,2022-12-15,19,484.0,153.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-03-03,0,55.0,,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-04-15,1,117.0,113.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-05-15,2,146.0,119.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-06-15,3,187.0,125.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-07-15,4,215.0,128.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-08-15,5,235.0,128.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-09-15,6,257.0,132.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-10-15,7,272.0,134.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-11-15,8,289.0,137.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2021-12-15,9,313.0,138.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-01-15,10,312.0,140.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-02-15,11,330.0,141.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-03-15,12,338.0,142.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-04-15,13,360.0,143.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-05-15,14,374.0,145.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-06-15,15,395.0,147.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-07-15,16,405.0,148.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-08-15,17,420.0,148.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-09-15,18,447.0,150.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-10-15,19,428.0,151.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-11-15,20,437.0,151.0,True,PESOS POTROS 2021.xlsx
Kohunlich,M,2021-03-03,2022-12-15,21,443.0,151.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2020-01-03,0,47.0,,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-02-15,13,115.0,115.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-03-15,14,147.0,118.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-04-15,15,179.0,122.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-05-15,16,208.0,128.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-06-15,17,223.0,130.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-07-15,18,257.0,134.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-08-15,19,288.0,136.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-09-15,20,316.0,140.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-10-15,21,331.0,141.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-11-15,22,359.0,142.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2021-12-15,23,366.0,143.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-01-15,24,375.0,144.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-02-15,25,384.0,147.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-03-15,26,388.0,147.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-04-15,27,415.0,148.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-05-15,28,413.0,149.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-06-15,29,442.0,151.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-07-15,30,453.0,153.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-08-15,31,470.0,154.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-09-15,32,485.0,154.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-10-15,33,479.0,155.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-11-15,34,489.0,155.0,True,PESOS POTROS 2021.xlsx
Mila Race,M,2020-01-03,2022-12-15,35,496.0,155.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-02-21,0,50.0,,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-03-15,1,85.0,100.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-04-15,2,122.0,113.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-05-15,3,153.0,117.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-06-15,4,188.0,121.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-07-15,5,213.0,124.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-08-15,6,226.0,127.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-09-15,7,255.0,129.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-10-15,8,268.0,132.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-11-15,9,289.0,134.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2021-12-15,10,301.0,135.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-01-15,11,310.0,137.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-02-15,12,325.0,139.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-03-15,13,339.0,139.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-04-15,14,356.0,142.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-05-15,15,371.0,142.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-06-15,16,397.0,144.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-07-15,17,399.0,146.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-08-15,18,425.0,147.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-09-15,19,445.0,147.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-10-15,20,433.0,150.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-11-15,21,443.0,150.0,True,PESOS POTROS 2021.xlsx
Viuda Alegre,M,2021-02-21,2022-12-15,22,441.0,150.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-03-03,0,58.0,,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-04-15,1,115.0,114.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-05-15,2,152.0,120.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-06-15,3,196.0,127.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-07-15,4,229.0,132.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-08-15,5,252.0,132.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-09-15,6,285.0,135.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-10-15,7,298.0,135.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-11-15,8,311.0,138.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2021-12-15,9,317.0,140.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-01-15,10,322.0,141.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-02-15,11,343.0,143.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-03-15,12,363.0,144.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-04-15,13,388.0,146.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-05-15,14,396.0,148.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-06-15,15,418.0,149.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-07-15,16,433.0,150.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-08-15,17,455.0,152.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-09-15,18,480.0,152.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-10-15,19,471.0,153.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-11-15,20,482.0,154.0,True,PESOS POTROS 2021.xlsx
Wendy,M,2021-03-03,2022-12-15,21,489.0,154.0,True,PESOS POTROS 2021.xlsx
Bellota,H,2022-04-04,2022-04-04,0,70.0,,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-05-15,1,138.0,115.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-06-15,2,178.0,122.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-07-15,3,209.0,124.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-08-15,4,244.0,129.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-09-15,5,246.0,132.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-10-15,6,256.0,132.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-11-15,7,283.0,132.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2022-12-15,8,292.0,133.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-01-15,9,294.0,133.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-02-15,10,311.0,136.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-03-15,11,320.0,139.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-04-15,12,333.0,140.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-05-15,13,357.0,143.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-06-15,14,377.0,144.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-07-15,15,400.0,145.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-08-15,16,394.0,146.0,True,PESOS POTROS 2022.xlsx
Bellota,H,2022-04-04,2023-09-15,17,416.0,146.0,True,PESOS POTROS 2022.xlsx
Cantata,H,2022-01-24,2022-01-24,0,48.0,,True,PESOS POTROS 2022.xlsx
Cantata,H,2022-01-24,2022-02-15,1,75.0,105.0,True,PESOS POTROS 2022.xlsx
Cantata,H,2022-01-24,2022-03-15,2,106.0,111.0,True,PESOS POTROS 2022.xlsx
